step,t,learning_rate,epoch,L_task_batch_t,L_reg_batch_t,L_full_batch_t,weights_norm_sq_t,grad_L_task_norm_sq_t,curvature_task_sq_t,lambda_measured_task_t,lambda_rayleigh_task_t,batch_size,L_task_test_t
1644,1.6439999999999297,0.001,1644,1.8807952404022217,0.0023551002502441407,1.883150340652466,47.10200500488281,0.3226434290409088,1.077463681670472,1796.6829018720562,,6000,
1645,1.6449999999999296,0.001,1645,1.8804726600646973,0.0023551746368408203,1.8828278347015381,47.103492736816406,0.32273414731025696,1.0773386116305343,1797.3967172037255,,6000,
1646,1.6459999999999295,0.001,1646,1.8801500797271729,0.0023552490234375,1.8825053287506104,47.10498046875,0.3228057026863098,1.0772135085018406,1798.0040176172274,,6000,
1647,1.6469999999999294,0.001,1647,1.8798271417617798,0.002355323600769043,1.8821824653625487,47.10647201538086,0.3228854537010193,1.0770882335280791,1798.6574004808408,,6000,
1648,1.6479999999999293,0.001,1648,1.8795042037963867,0.0023553979873657226,1.8818596017837523,47.10795974731445,0.3229559063911438,1.0769629253801443,1799.259187741198,,6000,
1649,1.6489999999999292,0.001,1649,1.8791815042495728,0.0023554731369018556,1.8815369773864745,47.10946273803711,0.32302021980285645,1.0768376766012424,1799.8268085625623,,6000,
1650,1.649999999999929,0.001,1650,1.8788584470748901,0.0023555479049682617,1.8812139949798583,47.110958099365234,0.3230588436126709,1.0767122558245914,1800.2516932358621,,6000,
1651,1.650999999999929,0.001,1651,1.878535509109497,0.0023556226730346683,1.8808911317825316,47.11245346069336,0.3231368660926819,1.0765868481303584,1800.8962304556494,,6000,
1652,1.6519999999999289,0.001,1652,1.878212571144104,0.0023556974411010744,1.880568268585205,47.113948822021484,0.3232311010360718,1.076461407237937,1801.6313387329415,,6000,
1653,1.6529999999999287,0.001,1653,1.8778891563415527,0.0023557720184326173,1.8802449283599854,47.115440368652344,0.3232611119747162,1.0763357478467883,1802.0089695324195,,6000,
1654,1.6539999999999286,0.001,1654,1.8775660991668701,0.002355847549438477,1.8799219467163086,47.11695098876953,0.32334890961647034,1.0762101941550393,1802.7086792483321,,6000,
1655,1.6549999999999285,0.001,1655,1.8772426843643188,0.002355922317504883,1.8795986066818238,47.118446350097656,0.32339298725128174,1.0760844681780153,1803.1650682525226,,6000,
1656,1.6559999999999284,0.001,1656,1.8769192695617676,0.0023559972763061523,1.8792752668380737,47.11994552612305,0.3234621584415436,1.0759587088806017,1803.7615520286918,,6000,
1657,1.6569999999999283,0.001,1657,1.8765959739685059,0.002356072807312012,1.8789520467758178,47.121456146240234,0.3235629200935364,1.0758329626295295,1804.5343357170818,,6000,
1658,1.6579999999999282,0.001,1658,1.876272439956665,0.002356147575378418,1.8786285875320434,47.12295150756836,0.32363444566726685,1.075707090300512,1805.1444408171872,,6000,
1659,1.658999999999928,0.001,1659,1.8759489059448242,0.002356222724914551,1.8783051286697388,47.124454498291016,0.3237207233905792,1.0755811846084558,1805.8370378155512,,6000,
1660,1.659999999999928,0.001,1660,1.8756251335144043,0.002356298065185547,1.8779814315795897,47.12596130371094,0.323787122964859,1.0754551527280558,1806.4191080968294,,6000,
1661,1.6609999999999279,0.001,1661,1.8753015995025635,0.002356373405456543,1.87765797290802,47.12746810913086,0.3238660395145416,1.0753291802672453,1807.0710557713298,,6000,
1662,1.6619999999999278,0.001,1662,1.874977707862854,0.0023564487457275393,1.8773341566085815,47.12897491455078,0.3239167034626007,1.0752030351225657,1807.5657873808539,,6000,
1663,1.6629999999999276,0.001,1663,1.874653935432434,0.0023565246582031253,1.8770104600906372,47.1304931640625,0.32400017976760864,1.0750769029634537,1808.2437388869625,,6000,
1664,1.6639999999999275,0.001,1664,1.874329924583435,0.0023565994262695314,1.8766865240097046,47.131988525390625,0.32405176758766174,1.0749506444441554,1808.744071716289,,6000,
1665,1.6649999999999274,0.001,1665,1.874005913734436,0.002356675148010254,1.8763625888824462,47.13350296020508,0.3241155743598938,1.0748243524271264,1809.3127884271807,,6000,
1666,1.6659999999999273,0.001,1666,1.8736820220947266,0.00235675106048584,1.8760387731552124,47.1350212097168,0.32416728138923645,1.0746980733898623,1809.8140645217668,,6000,
1667,1.6669999999999272,0.001,1667,1.8733577728271484,0.0023568262100219727,1.8757145990371704,47.13652420043945,0.32422512769699097,1.0745716213798135,1810.350029236767,,6000,
1668,1.667999999999927,0.001,1668,1.8730336427688599,0.0023569019317626954,1.8753905447006225,47.138038635253906,0.3242981731891632,1.0744451823127703,1810.9709747561242,,6000,
1669,1.668999999999927,0.001,1669,1.8727092742919922,0.002356977462768555,1.8750662517547607,47.139549255371094,0.32437431812286377,1.0743186166580214,1811.609590078168,,6000,
1670,1.6699999999999269,0.001,1670,1.8723851442337036,0.002357053375244141,1.8747421976089478,47.14106750488281,0.32442596554756165,1.074192110467074,1812.1114224521532,,6000,
1671,1.6709999999999268,0.001,1671,1.8720606565475464,0.002357129096984863,1.8744177856445312,47.142581939697266,0.32451939582824707,1.074065431081673,1812.8470748831144,,6000,
1672,1.6719999999999267,0.001,1672,1.8717362880706787,0.002357205390930176,1.874093493461609,47.144107818603516,0.32459667325019836,1.0739387646150425,1813.4926344699998,,6000,
1673,1.6729999999999265,0.001,1673,1.8714118003845215,0.0023572814941406253,1.873769081878662,47.1456298828125,0.32463979721069336,1.0738120179582407,1813.9476469706538,,6000,
1674,1.6739999999999264,0.001,1674,1.8710870742797852,0.002357357215881348,1.8734444314956664,47.14714431762695,0.32471057772636414,1.0736851444857693,1814.5575324051688,,6000,
1675,1.6749999999999263,0.001,1675,1.8707623481750488,0.0023574329376220703,1.873119781112671,47.148658752441406,0.3247365355491638,1.0735582373067776,1814.9171098374304,,6000,
1676,1.6759999999999262,0.001,1676,1.8704378604888916,0.0023575090408325195,1.8727953695297241,47.15018081665039,0.32482218742370605,1.073431389629388,1815.6103346438595,,6000,
1677,1.676999999999926,0.001,1677,1.8701130151748657,0.0023575853347778323,1.8724706005096436,47.15170669555664,0.32486048340797424,1.0733043684244135,1816.0392874475788,,6000,
1678,1.677999999999926,0.001,1678,1.8697882890701294,0.002357661247253418,1.8721459503173827,47.15322494506836,0.3249008059501648,1.0731773601017955,1816.479650219307,,6000,
1679,1.6789999999999259,0.001,1679,1.869463324546814,0.0023577375411987307,1.8718210620880127,47.15475082397461,0.3249559998512268,1.0730502247598683,1817.0034860611308,,6000,
1680,1.6799999999999258,0.001,1680,1.8691383600234985,0.00235781364440918,1.8714961736679077,47.156272888183594,0.3250170946121216,1.0729230556314964,1817.5605020668947,,6000,
1681,1.6809999999999257,0.001,1681,1.8688135147094727,0.0023578899383544924,1.8711714046478272,47.157798767089844,0.3250627815723419,1.0727958993796403,1818.0314545962424,,6000,
1682,1.6819999999999256,0.001,1682,1.8684885501861572,0.0023579666137695313,1.8708465167999269,47.159332275390625,0.32513171434402466,1.0726686626725312,1818.6326812268342,,6000,
1683,1.6829999999999254,0.001,1683,1.8681634664535522,0.0023580429077148437,1.870521509361267,47.160858154296875,0.3251805305480957,1.0725413454668902,1819.1216511464593,,6000,
1684,1.6839999999999253,0.001,1684,1.8678383827209473,0.002358119010925293,1.8701965017318725,47.16238021850586,0.3252570331096649,1.0724139944256703,1819.7656957126292,,6000,
1685,1.6849999999999252,0.001,1685,1.8675131797790527,0.0023581956863403322,1.869871375465393,47.16391372680664,0.3253246545791626,1.0722865628241176,1820.3603357054703,,6000,
1686,1.6859999999999251,0.001,1686,1.8671879768371582,0.0023582717895507814,1.869546248626709,47.165435791015625,0.3254290223121643,1.0721590973499882,1821.1608134455823,,6000,
1687,1.686999999999925,0.001,1687,1.8668626546859741,0.0023583490371704104,1.8692210037231445,47.1669807434082,0.3254759907722473,1.072031551253681,1821.6403634293486,,6000,
1688,1.687999999999925,0.001,1688,1.866537094116211,0.0023584259033203126,1.8688955200195312,47.16851806640625,0.3255651295185089,1.0719038777358807,1822.3562930260925,,6000,
1689,1.6889999999999248,0.001,1689,1.8662115335464478,0.0023585020065307618,1.8685700355529786,47.170040130615234,0.3256055414676666,1.0717761702526512,1822.7996693987582,,6000,
1690,1.6899999999999247,0.001,1690,1.8658860921859741,0.0023585788726806643,1.8682446710586549,47.17157745361328,0.32567501068115234,1.0716484755787135,1823.4058169416837,,6000,
1691,1.6909999999999246,0.001,1691,1.865560531616211,0.0023586559295654297,1.8679191875457763,47.173118591308594,0.3257245421409607,1.0715207001587541,1823.900604585812,,6000,
1692,1.6919999999999245,0.001,1692,1.8652347326278687,0.0023587327957153323,1.867593465423584,47.17465591430664,0.32582151889801025,1.0713927971436243,1824.6614300562594,,6000,
1693,1.6929999999999243,0.001,1693,1.8649091720581055,0.002358809471130371,1.867267981529236,47.17618942260742,0.32593056559562683,1.0712649537251928,1825.4899376419055,,6000,
1694,1.6939999999999242,0.001,1694,1.8645833730697632,0.00235888671875,1.8669422597885132,47.177734375,0.32593581080436707,1.0711369826495742,1825.7374140782401,,6000,
1695,1.6949999999999241,0.001,1695,1.8642573356628418,0.0023589635848999023,1.8666162992477418,47.17927169799805,0.3259981870651245,1.071008883835906,1826.3052266991585,,6000,
1696,1.695999999999924,0.001,1696,1.8639312982559204,0.002359040451049805,1.8662903387069703,47.180809020996094,0.3260778486728668,1.0708807509143896,1826.9700808111813,,6000,
1697,1.696999999999924,0.001,1697,1.8636054992675781,0.0023591176986694335,1.8659646169662476,47.18235397338867,0.3261290490627289,1.0707526776149767,1827.4755088494805,,6000,
1698,1.6979999999999238,0.001,1698,1.8632793426513672,0.0023591949462890625,1.8656385375976563,47.18389892578125,0.3261992931365967,1.070624429603837,1828.0880808443733,,6000,
1699,1.6989999999999237,0.001,1699,1.8629530668258667,0.0023592721939086916,1.8653123390197754,47.18544387817383,0.3262674808502197,1.0704961005485272,1828.689412411902,,6000,
1700,1.6999999999999236,0.001,1700,1.8626269102096558,0.0023593490600585937,1.8649862592697144,47.186981201171875,0.32636359333992004,1.0703677842164339,1829.4474001504195,,6000,1.92912451171875
1701,1.7009999999999235,0.001,1701,1.8623006343841553,0.002359426498413086,1.8646600608825683,47.18852996826172,0.32642972469329834,1.070239386802939,1830.0376273858992,,6000,
1702,1.7019999999999234,0.001,1702,1.8619742393493652,0.0023595035552978517,1.8643337429046631,47.19007110595703,0.32650434970855713,1.0701109082644351,1830.675758112399,,6000,
1703,1.7029999999999232,0.001,1703,1.8616478443145752,0.002359580993652344,1.8640074253082275,47.191619873046875,0.3265867233276367,1.0699823955002719,1831.357551494708,,6000,
1704,1.7039999999999231,0.001,1704,1.8613213300704956,0.002359659004211426,1.863680989074707,47.193180084228516,0.32666218280792236,1.0698538015488293,1832.0008715303695,,6000,
1705,1.704999999999923,0.001,1705,1.860994815826416,0.0023597360610961913,1.8633545518875123,47.19472122192383,0.3267258107662201,1.0697251733344433,1832.5780429067524,,6000,
1706,1.705999999999923,0.001,1706,1.8606679439544678,0.002359813690185547,1.8630277576446532,47.19627380371094,0.3267557621002197,1.0695963699094215,1832.9667412459016,,6000,
1707,1.7069999999999228,0.001,1707,1.8603414297103882,0.002359890937805176,1.8627013206481933,47.197818756103516,0.326799601316452,1.0694676731131905,1833.4332651597456,,6000,
1708,1.7079999999999227,0.001,1708,1.8600146770477295,0.002359968948364258,1.8623746459960937,47.199378967285156,0.3268481194972992,1.0693388480244745,1833.9263747938865,,6000,
1709,1.7089999999999226,0.001,1709,1.8596878051757812,0.0023600465774536133,1.8620478517532348,47.200931549072266,0.32689934968948364,1.06920994158007,1834.434961611343,,6000,
1710,1.7099999999999225,0.001,1710,1.8593610525131226,0.002360124206542969,1.8617211767196655,47.202484130859375,0.32697442173957825,1.0690810477974926,1835.0774569236273,,6000,
1711,1.7109999999999224,0.001,1711,1.8590341806411743,0.002360202217102051,1.8613943828582764,47.204044342041016,0.32703542709350586,1.0689520726218635,1835.64129095913,,6000,
1712,1.7119999999999223,0.001,1712,1.8587071895599365,0.0023602800369262695,1.8610674695968628,47.20560073852539,0.3270864486694336,1.0688230160094199,1836.1493555255786,,6000,
1713,1.7129999999999221,0.001,1713,1.8583801984786987,0.0023603580474853515,1.860740556526184,47.20716094970703,0.3271425664424896,1.0686939249846317,1836.6862136726047,,6000,
1714,1.713999999999922,0.001,1714,1.8580530881881714,0.0023604358673095702,1.8604135240554809,47.208717346191406,0.3272302448749542,1.0685647524605355,1837.4005550236764,,6000,
1715,1.714999999999922,0.001,1715,1.8577258586883545,0.0023605138778686526,1.8600863725662231,47.21027755737305,0.3272840678691864,1.0684354983933093,1837.925087820552,,6000,
1716,1.7159999999999218,0.001,1716,1.8573986291885376,0.0023605916976928713,1.8597592208862306,47.21183395385742,0.3273277282714844,1.068306209845045,1838.3927300336243,,6000,
1717,1.7169999999999217,0.001,1717,1.8570712804794312,0.0023606697082519533,1.859431950187683,47.21339416503906,0.3274250030517578,1.0681768396910754,1839.161780439566,,6000,
1718,1.7179999999999216,0.001,1718,1.8567439317703247,0.0023607479095458985,1.8591046796798707,47.21495819091797,0.32750314474105835,1.0680474350186004,1839.823592116139,,6000,
1719,1.7189999999999215,0.001,1719,1.8564167022705078,0.0023608261108398437,1.8587775283813477,47.216522216796875,0.32758232951164246,1.0679180429650998,1840.491402891381,,6000,
1720,1.7199999999999214,0.001,1720,1.8560889959335327,0.002360904693603516,1.8584499006271362,47.21809387207031,0.32762953639030457,1.067788427781003,1840.980073577831,,6000,
1721,1.7209999999999213,0.001,1721,1.8557614088058472,0.002360982894897461,1.8581223917007446,47.21965789794922,0.32769885659217834,1.067658825153216,1841.593113109807,,6000,
1722,1.7219999999999211,0.001,1722,1.8554339408874512,0.002361060905456543,1.8577950017929077,47.22121810913086,0.32775256037712097,1.067529235113322,1842.1185084022295,,6000,
1723,1.722999999999921,0.001,1723,1.8551061153411865,0.002361139488220215,1.8574672548294067,47.2227897644043,0.3278157114982605,1.0673994689169097,1842.697440148973,,6000,
1724,1.723999999999921,0.001,1724,1.8547782897949219,0.0023612178802490235,1.8571395076751709,47.22435760498047,0.32788631319999695,1.0672696680642366,1843.31845836883,,6000,
1725,1.7249999999999208,0.001,1725,1.8544507026672363,0.0023612960815429687,1.8568119987487792,47.225921630859375,0.3279467225074768,1.0671399269875415,1843.8822175827304,,6000,
1726,1.7259999999999207,0.001,1726,1.8541227579116821,0.002361374855041504,1.8564841327667236,47.22749710083008,0.32800838351249695,1.0670100095971826,1844.4534572060477,,6000,
1727,1.7269999999999206,0.001,1727,1.853794813156128,0.0023614536285400394,1.856156266784668,47.22907257080078,0.3280814588069916,1.0668800575067845,1845.0890884980588,,6000,
1728,1.7279999999999205,0.001,1728,1.8534667491912842,0.0023615316390991213,1.8558282808303832,47.23063278198242,0.3281286656856537,1.066750023453102,1845.5795180026787,,6000,
1729,1.7289999999999204,0.001,1729,1.8531386852264404,0.0023616104125976562,1.855500295639038,47.232208251953125,0.32818102836608887,1.0666199546617583,1846.0991298638894,,6000,
1730,1.7299999999999203,0.001,1730,1.8528105020523071,0.0023616891860961916,1.8551721912384034,47.23378372192383,0.3282204866409302,1.06648980384425,1846.546411177111,,6000,
1731,1.7309999999999202,0.001,1731,1.8524824380874634,0.0023617683410644534,1.8548442064285278,47.23536682128906,0.32827338576316833,1.0663596655463752,1847.069406521314,,6000,
1732,1.73199999999992,0.001,1732,1.85215425491333,0.002361846923828125,1.854516101837158,47.2369384765625,0.3283231854438782,1.0662294451846859,1847.5752302282817,,6000,
1733,1.73299999999992,0.001,1733,1.8518258333206177,0.0023619258880615236,1.8541877592086793,47.23851776123047,0.3283829987049103,1.0660990953948613,1848.1377582444188,,6000,
1734,1.7339999999999198,0.001,1734,1.8514975309371948,0.002362004661560059,1.8538595355987548,47.24009323120117,0.3284272849559784,1.0659687580934314,1848.613005563482,,6000,
1735,1.7349999999999197,0.001,1735,1.851169228553772,0.002362083435058594,1.8535313119888306,47.241668701171875,0.328490287065506,1.0658383859666178,1849.193788048431,,6000,
1736,1.7359999999999196,0.001,1736,1.8508408069610596,0.0023621623992919924,1.8532029693603516,47.243247985839844,0.3285488188266754,1.0657079316500584,1849.7496869595946,,6000,
1737,1.7369999999999195,0.001,1737,1.8505123853683472,0.0023622417449951174,1.8528746271133423,47.244834899902344,0.3286399841308594,1.065577442470412,1850.4895338378078,,6000,
